Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
41446042,01/17/2019 12:00:00 AM,01/23/2019 12:14:03 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11215,78 WINDSOR PLACE,WINDSOR PLACE,,,,,LATLONG,BROOKLYN,,N/A,Closed,02/16/2019 11:58:29 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2019 12:14:03 PM,Unspecified BROOKLYN,,BROOKLYN,989018,179878,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66039898418446,-73.98281464487572,"(40.66039898418446, -73.98281464487572)"
39573804,06/26/2018 01:18:38 PM,06/26/2018 02:25:21 PM,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,11234,7221 AVENUE M,AVENUE M,EAST 72 STREET,EAST 73 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/26/2018 09:18:38 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 02:25:21 PM,18 BROOKLYN,3083590073,BROOKLYN,1008810,167208,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62558979792277,-73.91152427398676,"(40.62558979792277, -73.91152427398676)"
42031570,03/23/2019 04:12:04 PM,03/23/2019 07:30:56 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11423,86-03 PINTO STREET,PINTO STREET,MC LAUGHLIN AVENUE,BEND,,,ADDRESS,HOLLIS,,Precinct,Closed,03/24/2019 12:12:04 AM,The Police Department responded to the complaint and took action to fix the condition.,03/23/2019 07:30:56 PM,08 QUEENS,4105190001,QUEENS,1048238,203195,PHONE,Unspecified,QUEENS,,,,,,,,40.72416861325309,-73.76914639157759,"(40.72416861325309, -73.76914639157759)"
40438029,10/02/2018 12:42:44 PM,10/15/2018 09:55:00 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10460,2111 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,,,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/15/2018 09:55:00 AM,06 BRONX,2031110015,BRONX,1016295,247644,PHONE,Unspecified,BRONX,,,,,,,,40.846342519180496,-73.88417696544845,"(40.846342519180496, -73.88417696544845)"
40438041,10/02/2018 08:31:00 AM,10/03/2018 12:00:00 PM,DSNY,BCC - Bronx,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10454,500 EAST  134 STREET,EAST  134 STREET,MAJOR DEEGAN EXPWY ET 1 SB,BROOK AVENUE,,,ADDRESS,BRONX,,DSNY Garage,Closed,,"The Department of Sanitation picked up the items, but found the items were not initially collected as scheduled because loose material was not bundled or contained correctly for collection.",10/03/2018 12:00:00 PM,01 BRONX,2022610005,BRONX,1005993,232632,PHONE,Unspecified,BRONX,,,,,,,,40.80517024580093,-73.92146100497771,"(40.80517024580093, -73.92146100497771)"
40438082,10/02/2018 11:33:00 AM,10/15/2018 09:56:01 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11423,102-19 186 STREET,186 STREET,,,,,ADDRESS,Hollis,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/15/2018 09:56:01 AM,12 QUEENS,4103650002,QUEENS,1047573,197084,PHONE,Unspecified,QUEENS,,,,,,,,40.70740022321077,-73.77160302808235,"(40.70740022321077, -73.77160302808235)"
42031571,03/23/2019 03:03:17 PM,03/23/2019 03:23:22 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10040,131 NAGLE AVENUE,NAGLE AVENUE,SICKLES STREET,ARDEN STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,03/23/2019 11:03:17 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/23/2019 03:23:22 PM,12 MANHATTAN,1021730021,MANHATTAN,1004516,252921,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8608611994498,-73.92673485295683,"(40.8608611994498, -73.92673485295683)"
42031567,03/23/2019 12:16:00 AM,03/23/2019 12:18:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10025,201 WEST   95 STREET,WEST   95 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,03/23/2019 12:18:00 AM,07 MANHATTAN,1012430029,MANHATTAN,992266,228361,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79347063379616,-73.97105009103404,"(40.79347063379616, -73.97105009103404)"
40438177,10/01/2018 12:11:16 PM,10/01/2018 12:11:16 PM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,11419,95-17 125 STREET,125 STREET,,,,,ADDRESS,South Richmond Hill,,N/A,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,10/01/2018 12:00:00 AM,09 QUEENS,4094660038,QUEENS,1033609,192034,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.693628098433216,-73.82200602479602,"(40.693628098433216, -73.82200602479602)"
42031572,03/23/2019 10:41:54 PM,03/24/2019 12:41:38 AM,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,10465,2851 DEWEY AVENUE,DEWEY AVENUE,CALHOUN AVENUE,REVERE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,03/24/2019 06:41:54 AM,The Police Department responded to the complaint and determined that police action was not necessary.,03/24/2019 12:41:38 AM,10 BRONX,2055610036,BRONX,1033831,238725,PHONE,Unspecified,BRONX,,,,,,,,40.82178143447422,-73.82086114374273,"(40.82178143447422, -73.82086114374273)"
42031573,03/23/2019 10:54:49 PM,03/23/2019 11:29:27 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,147 WEST 111 STREET,WEST 111 STREET,ST NICHOLAS AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,03/24/2019 06:54:49 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/23/2019 11:29:27 PM,10 MANHATTAN,1018210006,MANHATTAN,997129,230546,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79946211537392,-73.9534831029444,"(40.79946211537392, -73.9534831029444)"
40438180,10/01/2018 10:51:05 AM,10/01/2018 10:51:05 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11212,32 SUTTER AVENUE,SUTTER AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,10/01/2018 12:00:00 AM,16 BROOKLYN,3035310028,BROOKLYN,1005964,181720,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66542952354274,-73.92173007730301,"(40.66542952354274, -73.92173007730301)"
39573816,06/26/2018 08:52:25 AM,06/26/2018 10:46:05 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10025,9 WEST 107 STREET,WEST 107 STREET,CENTRAL PARK WEST,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/26/2018 04:52:25 PM,The Police Department responded to the complaint and determined that police action was not necessary.,06/26/2018 10:46:05 AM,07 MANHATTAN,1018430026,MANHATTAN,995328,230346,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79891561145358,-73.95998835711679,"(40.79891561145358, -73.95998835711679)"
39573818,06/26/2018 04:27:38 PM,06/26/2018 09:29:53 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11209,7324 6 AVENUE,6 AVENUE,73 STREET,74 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/27/2018 12:27:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 09:29:53 PM,10 BROOKLYN,3059200041,BROOKLYN,978779,168613,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.62947858200139,-74.01971004982923,"(40.62947858200139, -74.01971004982923)"
42031574,03/24/2019 01:45:11 AM,03/24/2019 04:52:52 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461,1551 WILLIAMSBRIDGE ROAD,WILLIAMSBRIDGE ROAD,SACKET AVENUE,SACKET AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,03/24/2019 09:45:11 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/24/2019 04:52:52 PM,11 BRONX,2040870033,BRONX,1026354,247504,ONLINE,Unspecified,BRONX,,,,,,,,40.84591602617172,-73.84782078912282,"(40.84591602617172, -73.84782078912282)"
42031575,03/23/2019 02:39:58 PM,04/03/2019 04:18:07 PM,DOT,Department of Transportation,Sidewalk Condition,Pedestrian Ramp Defective,Sidewalk,11231,,,,,DEGRAW STREET,SMITH STREET,INTERSECTION,BROOKLYN,,N/A,Closed,05/22/2019 02:39:58 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",04/03/2019 04:18:07 PM,06 BROOKLYN,,BROOKLYN,986177,188079,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68290996580561,-73.99305214802204,"(40.68290996580561, -73.99305214802204)"
40134365,08/28/2018 01:07:03 PM,08/31/2018 07:11:15 AM,DOF,Personal Exemption Unit,DOF Property - Reduction Issue,Personal SCHE Exemption,"1-, 2- and 3- Family Home",11226,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,09/02/2018 01:07:03 PM,See notes.,08/31/2018 07:11:15 AM,14 BROOKLYN,3050970001,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
40796439,09/13/2018 11:31:10 AM,10/23/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,2036 83 STREET,83 STREET,,,,,,,,N/A,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/23/2018 12:00:00 AM,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
42031576,03/23/2019 12:03:22 PM,03/23/2019 12:52:37 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,488 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/23/2019 08:03:22 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/23/2019 12:52:37 PM,03 BROOKLYN,3017660030,BROOKLYN,998033,192027,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69373579623352,-73.95029693943495,"(40.69373579623352, -73.95029693943495)"
39573831,06/26/2018 07:42:07 PM,06/26/2018 08:27:58 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,1520 PAULDING AVENUE,PAULDING AVENUE,POPLAR STREET,DEAD END,,,ADDRESS,BRONX,,Precinct,Closed,06/27/2018 03:42:07 AM,The Police Department reviewed your complaint and provided additional information below.,06/26/2018 08:27:58 PM,11 BRONX,2040670008,BRONX,1025217,246575,MOBILE,Unspecified,BRONX,,,,,,,,40.84337154563666,-73.85193598936793,"(40.84337154563666, -73.85193598936793)"
39573832,06/26/2018 02:32:40 AM,06/26/2018 02:56:19 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11357,14-62 CLINTONVILLE STREET,CLINTONVILLE STREET,14 ROAD,CROSS ISLAND PARKWAY,,,ADDRESS,WHITESTONE,,Precinct,Closed,06/26/2018 10:32:40 AM,The Police Department responded to the complaint and took action to fix the condition.,06/26/2018 02:56:19 AM,07 QUEENS,4046970009,QUEENS,1036619,226448,MOBILE,Unspecified,QUEENS,,,,,,,,40.788068438143,-73.8108837427271,"(40.788068438143, -73.8108837427271)"
42031579,03/23/2019 07:45:29 PM,03/24/2019 01:20:18 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10458,457 EAST 184 STREET,EAST 184 STREET,PARK AVENUE,WASHINGTON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,03/24/2019 03:45:29 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/24/2019 01:20:18 AM,06 BRONX,2030390035,BRONX,1013782,251190,PHONE,Unspecified,BRONX,,,,,,,,40.85608399306558,-73.89324429110638,"(40.85608399306558, -73.89324429110638)"
42031577,03/23/2019 11:26:18 PM,03/25/2019 10:50:46 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10312,,,,,ARDEN AVENUE,RENSSELAER AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,06/21/2019 11:26:18 PM,"The Department of Transportation inspected the condition and made the determination that the street meets resurfacing standards and will be planned for either the next or future resurfacing seasons (2 - 3 years).  The Department of Transportation works with Community Boards and elected officials to determine resurfacing priority.  For specific scheduling information regarding your street, contact your Community Board.",03/25/2019 10:50:46 AM,03 STATEN ISLAND,,STATEN ISLAND,933454,138875,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.54770994590661,-74.18277595507696,"(40.54770994590661, -74.18277595507696)"
28016453,05/10/2014 08:43:09 PM,05/14/2014 01:17:35 PM,DFTA,Department for the Aging,Housing Options,Nursing Home,Address Unknown,,,,,,,,,,,N/A,Closed,05/24/2014 08:43:09 PM,"The Department for the Aging contacted you and provided the assistance requested.Â  No further updates will be available through 311.   If further assistance is needed, please open a new Service Request.",05/14/2014 01:17:35 PM,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,
39573824,06/26/2018 10:50:00 PM,06/30/2018 08:57:00 PM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11217,92 7 AVENUE,7 AVENUE,BERKELEY PLACE,UNION STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,,06/30/2018 08:57:00 PM,06 BROOKLYN,3009540046,BROOKLYN,991081,185059,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67461832370345,-73.97537370167339,"(40.67461832370345, -73.97537370167339)"
41003043,11/21/2018 11:11:00 AM,11/29/2018 07:20:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,CITY ISL RD,PARK DR,CITY ISL RD,PARK DR,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/29/2018 07:20:00 PM,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,
39573850,06/26/2018 10:45:52 AM,06/26/2018 03:08:52 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11237,378 HARMAN STREET,HARMAN STREET,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/26/2018 06:45:52 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/26/2018 03:08:52 PM,04 BROOKLYN,3032900015,BROOKLYN,1007211,194900,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.701602455912834,-73.91719025257791,"(40.701602455912834, -73.91719025257791)"
39573851,06/26/2018 07:16:28 AM,06/26/2018 01:17:25 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11355,153-18 BOOTH MEMORIAL AVENUE,BOOTH MEMORIAL AVENUE,153 STREET,KISSENA BOULEVARD,,,ADDRESS,FLUSHING,,Precinct,Closed,06/26/2018 03:16:28 PM,The Police Department responded to the complaint and took action to fix the condition.,06/26/2018 01:17:25 PM,07 QUEENS,4064370047,QUEENS,1035439,210104,PHONE,Unspecified,QUEENS,,,,,,,,40.7432153989247,-73.81526944462597,"(40.7432153989247, -73.81526944462597)"
39573852,06/26/2018 10:49:18 AM,06/26/2018 03:08:51 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11237,372 HARMAN STREET,HARMAN STREET,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/26/2018 06:49:18 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/26/2018 03:08:51 PM,04 BROOKLYN,3032900013,BROOKLYN,1007188,194869,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70151742786113,-73.9172733085173,"(40.70151742786113, -73.9172733085173)"
40801081,10/23/2018 02:07:24 PM,10/25/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,,46-45 156 STREET,156 STREET,,,,,,,,N/A,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/25/2018 12:00:00 AM,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,
42031580,03/23/2019 02:51:24 PM,03/23/2019 10:02:37 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,1768 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 147 STREET,WEST 148 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,03/23/2019 10:51:24 PM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/23/2019 10:02:37 PM,09 MANHATTAN,1020790032,MANHATTAN,999073,240524,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.826845890286386,-73.94643965054601,"(40.826845890286386, -73.94643965054601)"
29466783,12/09/2014 10:05:05 AM,12/09/2014 05:07:25 PM,DOF,Personal Exemption Unit,DOF Parking - Tax Exemption,Tax Exemption,Address,10024,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,12/14/2014 10:05:05 AM,See notes.,12/09/2014 05:07:25 PM,07 MANHATTAN,1011950029,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,
40438351,10/02/2018 06:47:01 AM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10036,692 9 AVENUE,9 AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Open,11/18/2018 10:35:51 AM,The graffiti on this property has been scheduled to be removed by the City.,10/19/2018 10:35:51 AM,04 MANHATTAN,1010380064,MANHATTAN,987007,216880,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.761961520882075,-73.99004776205346,"(40.761961520882075, -73.99004776205346)"
43724981,09/04/2019 11:32:34 AM,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10458,325 EAST  194 STREET,EAST  194 STREET,,,,,ADDRESS,BRONX,,,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/04/2019 12:00:00 AM,07 BRONX,2032870115,BRONX,1014228,254195,ONLINE,Unspecified,BRONX,,,,,,,,40.864330304739255,-73.89161859982286,"(40.864330304739255, -73.89161859982286)"
